transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type_txn,account_type_acct,account_number,balance,created_at_acct,customer_id,name,email,phone,address,dob,created_at_cust,is_fraud,fraud_reasons,agg_txn_count,agg_avg_amount,agg_std_amount,agg_max_amount,agg_unique_merchants,agg_unique_locations,past_txn_count,past_avg_amount,past_common_merchant,past_common_location
a671849c-7505-4be8-9b2b-eeef2c388a60,2025-02-01T03:49:38.660092,1272.63,purchase,Carter Inc,North Leslie,False,False,86692.23,85419.6,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,381.8876,Rodriguez-King,Hallberg
7316c44b-0405-44c5-a15b-227c8c07094b,2025-02-01T13:08:25.492947,570.12,purchase,Cameron Inc,South Nancyport,False,False,84273.0,83702.88,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,432.7928,Rodriguez-King,Hallberg
fb39ca95-b552-467c-9509-86afad551025,2025-02-01T13:09:43.351643,570.12,purchase,Cameron Inc,South Nancyport,False,False,84273.0,83702.88,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,455.5976,Rodriguez-King,Hallberg
63b6bd61-d6bd-40d0-8195-3d130afe9bea,2025-02-07T06:39:00.934959,187.89,deposit,"Diaz, Reyes and Bradley",Lake Shannon,False,False,85419.6,85607.49,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,478.40240000000006,Rodriguez-King,Hallberg
df0195ca-883f-4f1e-86ef-74e51956895c,2025-02-07T06:40:33.305121,187.89,deposit,"Diaz, Reyes and Bradley",Lake Shannon,False,False,85419.6,85607.49,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,485.918,Rodriguez-King,Hallberg
66efa00e-62bf-43f5-96a2-b80e9cd6d605,2025-02-08T04:44:43.635005,146.63,purchase,"Jones, Stanley and Mejia",Port Jesseville,False,False,87993.47,87846.84,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,493.4336,Rodriguez-King,Hallberg
3e649fe4-1967-4989-bcd7-5fa84116857d,2025-02-08T04:46:18.286434,146.63,purchase,"Jones, Stanley and Mejia",Port Jesseville,False,False,87993.47,87846.84,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,499.2988,Rodriguez-King,Hallberg
8b900fbc-2cd0-4e74-9ba7-64b8d62920dd,2025-02-19T01:34:11.334855,639.53,withdrawal,"Ross, Hardin and Navarro",Lauraburgh,False,False,87316.85,86677.32,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,505.16399999999993,Rodriguez-King,Hallberg
8f4aaa51-013e-4b9c-9762-b3d395c90300,2025-02-19T01:36:12.915679,639.53,withdrawal,"Ross, Hardin and Navarro",Lauraburgh,False,False,87316.85,86677.32,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,530.7452,Rodriguez-King,Hallberg
55ff7a84-1ffa-4aeb-9bb5-e8bfb06f9400,2025-02-25T01:28:53.916244,1041.78,withdrawal,"Jones, Turner and Murray",Allenbury,False,False,86677.32,85635.54,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,556.3264,Rodriguez-King,Hallberg
14ae2e3f-64b6-44e5-8252-4c6ce3942359,2025-02-25T01:31:09.807600,1041.78,withdrawal,"Jones, Turner and Murray",Allenbury,False,False,86677.32,85635.54,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,597.9976,Rodriguez-King,Hallberg
f24e7a14-7857-4e1f-9823-96040b7c6a65,2025-02-25T16:34:32.476588,1154.61,withdrawal,Sanchez-Martinez,North Maria,False,False,87846.84,86692.23,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,639.6688,Rodriguez-King,Hallberg
be3b11c5-7ca9-4f2c-b021-a9cd5c11987c,2025-02-25T16:36:50.474327,1154.61,withdrawal,Sanchez-Martinez,North Maria,False,False,87846.84,86692.23,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,685.8532,Rodriguez-King,Hallberg
0f5a5617-c49f-465c-a407-9aa285f945f4,2025-02-26T12:02:37.842277,460.14,deposit,"Hester, Thompson and Daniels",Jenniferstad,False,False,85620.07,86080.21,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,732.0376000000001,Rodriguez-King,Hallberg
1f992bb9-ff69-4da5-b628-d32b4f08e0c8,2025-02-26T12:04:57.850049,460.14,deposit,"Hester, Thompson and Daniels",Jenniferstad,False,False,85620.07,86080.21,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,750.4432,Rodriguez-King,Hallberg
289a2bbc-8b0a-4c48-a70f-238001a07cc1,2025-04-03T16:39:11.069649,1236.64,deposit,"Martin, Soto and Williams",North Gabriel,False,False,86080.21,87316.85,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,768.8488000000001,Rodriguez-King,Hallberg
4c87e67d-c50c-4b9c-aa16-e395f616789f,2025-04-03T16:43:00.758920,1236.64,deposit,"Martin, Soto and Williams",North Gabriel,False,False,86080.21,87316.85,0d1fdb87-cd5e-4153-a80d-7c13aede8f6f,checking,checking,TWNF75705964016582,87993.47,2025-01-09T23:31:23.205007,c3dad7dd-a900-454d-837d-7e8668404f7d,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-04-03,2024-09-10T10:25:26.198265,False,,26,834.4038461538462,452.4938814797558,1393.66,13,13,25,818.3144,Rodriguez-King,Hallberg
71f68835-82c3-476b-965e-8d4b63927d6f,2025-01-08T06:38:11.119149,1125.49,payment,Andrews-Green,Hunterside,False,False,22925.88,24051.37,0dfa8bc4-305b-48c3-84c8-fa7d1bf4ab6e,credit,credit,WKXL62588153714732,75771.25,2020-07-05T14:33:44.899643,2640621b-af1a-45db-be83-be3c089dda19,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-26,2021-02-08T22:15:39.356695,False,,6,9720.953333333331,20844.92337808289,52262.92,6,6,5,0.0,,
dba97bd4-6223-47ef-a5f7-403d3047b6d7,2025-01-10T06:33:23.361017,1571.5,deposit,Gibson-Thomas,Pooleland,False,False,21268.01,22839.51,0dfa8bc4-305b-48c3-84c8-fa7d1bf4ab6e,credit,credit,WKXL62588153714732,75771.25,2020-07-05T14:33:44.899643,2640621b-af1a-45db-be83-be3c089dda19,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-26,2021-02-08T22:15:39.356695,False,,6,9720.953333333331,20844.92337808289,52262.92,6,6,5,225.098,Andrews-Green,Hunterside
4fd57085-bb67-46e2-9591-142cf9ab2a3e,2025-01-19T01:10:57.863748,1686.48,withdrawal,"Hess, Kelly and Richards",North Joymouth,False,False,22954.49,21268.01,0dfa8bc4-305b-48c3-84c8-fa7d1bf4ab6e,credit,credit,WKXL62588153714732,75771.25,2020-07-05T14:33:44.899643,2640621b-af1a-45db-be83-be3c089dda19,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-26,2021-02-08T22:15:39.356695,False,,6,9720.953333333331,20844.92337808289,52262.92,6,6,5,539.3979999999999,Andrews-Green,Hunterside
3d7f4bd6-3e81-45d6-bb8a-d555d81e552e,2025-01-22T01:39:01.915698,1096.88,withdrawal,Thompson-Santiago,North Deannaport,False,False,24051.37,22954.49,0dfa8bc4-305b-48c3-84c8-fa7d1bf4ab6e,credit,credit,WKXL62588153714732,75771.25,2020-07-05T14:33:44.899643,2640621b-af1a-45db-be83-be3c089dda19,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-26,2021-02-08T22:15:39.356695,False,,6,9720.953333333331,20844.92337808289,52262.92,6,6,5,876.6939999999998,Andrews-Green,Hunterside
e85fa2be-89e6-4931-a9af-2e11c1203f1a,2025-02-04T10:42:57.730118,582.45,withdrawal,"James, Evans and Brown",East Victoria,False,False,75771.25,75188.8,0dfa8bc4-305b-48c3-84c8-fa7d1bf4ab6e,credit,credit,WKXL62588153714732,75771.25,2020-07-05T14:33:44.899643,2640621b-af1a-45db-be83-be3c089dda19,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-26,2021-02-08T22:15:39.356695,False,,6,9720.953333333331,20844.92337808289,52262.92,6,6,5,1096.07,Andrews-Green,Hunterside
621f1f38-a09e-43e8-b83c-75c07f797585,2025-01-01T10:21:37.171132,1226.53,deposit,Velazquez-Mack,Reillyberg,True,False,71779.31,73005.84,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,0.0,,
8d4d2f13-a5ec-4774-9eb0-1b4ad0e3fbf0,2025-01-05T03:16:51.181284,656.87,payment,White-Thompson,East John,False,False,71122.44,71779.31,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,81.76866666666668,Velazquez-Mack,Reillyberg
7b1d2125-beff-4243-9f97-e3876ba0e121,2025-01-15T17:01:51.200226,1894.3,withdrawal,"Kelley, Jones and Bowman",Reginaview,False,False,71893.37,69999.07,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,125.56,Velazquez-Mack,Reillyberg
560c6cd9-7360-4160-96ce-49f68d950554,2025-01-17T21:17:10.290985,505.0,payment,Stein LLC,North Sheriton,False,False,69961.6,70466.6,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,251.84666666666664,Velazquez-Mack,Reillyberg
49447935-76ef-4301-9557-4d15dc441400,2025-01-19T02:13:04.978589,1232.95,transfer,"Brown, Mcknight and Michael",South Anthonychester,False,False,70115.8,68882.85,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,285.5133333333333,Velazquez-Mack,Reillyberg
08366b84-e022-4c76-9d88-d193819c03b8,2025-02-03T00:49:02.540566,987.38,transfer,Greene-Rivera,Christinachester,False,False,72880.75,71893.37,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,367.71,Velazquez-Mack,Reillyberg
420a434f-855a-4e68-82b4-20046ebb7e9c,2025-02-06T13:09:58.350855,1779.82,deposit,Kerr-Garcia,West Stacy,False,False,69999.07,71778.89,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,433.53533333333337,Velazquez-Mack,Reillyberg
59208244-ae22-45e7-b575-92a73ce2de15,2025-02-09T11:46:15.617845,828.29,payment,Raymond LLC,East Matthew,False,False,70027.56,70855.85,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,552.1899999999999,Velazquez-Mack,Reillyberg
b15afc1b-4721-407a-a896-8b602092ecae,2025-02-10T11:40:21.472663,870.25,payment,Beasley-Alvarez,Millerhaven,False,False,72010.5,72880.75,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,607.4093333333333,Velazquez-Mack,Reillyberg
0f5d6bfa-b807-416b-8d38-0cdbbb70989b,2025-02-19T02:05:55.188968,1078.75,deposit,"Singh, Murray and Oconnor",Garyside,False,False,68882.85,69961.6,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,665.4259999999999,Velazquez-Mack,Reillyberg
72d564f3-c5d1-4398-9725-bf6ee99fa02b,2025-03-01T11:13:54.861386,1361.57,payment,Jenkins PLC,Atkinsborough,True,False,70855.85,72217.42,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,737.3426666666667,Velazquez-Mack,Reillyberg
070272e0-134d-4add-b3b3-b7701d189557,2025-03-12T08:50:07.468074,1070.35,transfer,Waller-Chavez,East Robert,False,False,70466.6,69396.25,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,828.1139999999999,Velazquez-Mack,Reillyberg
f26e7592-2af0-432d-a565-8a24920f73b3,2025-03-15T13:08:09.617136,995.34,transfer,"Estrada, Marsh and Chandler",Morganville,False,False,73005.84,72010.5,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,899.4706666666666,Velazquez-Mack,Reillyberg
182f493e-47d5-4899-b901-ed5c0533cfb9,2025-03-24T15:23:52.615499,1330.42,transfer,Cruz PLC,Angelhaven,True,False,69396.25,68065.83,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,1096.608666666667,Velazquez-Mack,Reillyberg
7ddb9c7e-4370-4035-99bd-481e8307fc66,2025-04-04T15:50:45.097376,1094.98,withdrawal,Hernandez-Harris,West Robertside,False,False,72217.42,71122.44,118f3bc8-8937-4054-abe7-5ba47e8089b7,savings,savings,YLFT91241904966319,70115.8,2023-08-24T04:13:05.728126,4157b158-1717-40c8-9ff0-a0a151172def,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T20:58:32.377405,False,,16,1179.6581250000002,415.6369312147121,1961.73,16,16,15,1185.3033333333335,Velazquez-Mack,Reillyberg
523ae20b-f280-44d7-8380-186d6fdb9229,2025-01-21T02:46:02.969504,435.82,payment,Padilla-Lewis,Heatherfort,False,False,25903.82,26339.64,11d366be-d7da-44aa-9de0-a79f04d31faf,checking,checking,UHDW49190586518506,28509.26,2024-05-03T14:13:38.679915,81dad03b-1d9c-4462-a68d-0dc4b5ef9e05,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-05,2020-03-02T20:32:08.390870,False,,18,948.0177777777776,492.7844142344787,1494.39,9,9,17,0.0,,
1e0759ac-e556-403b-9732-9428a0c9da00,2025-01-21T02:46:52.813911,435.82,payment,Padilla-Lewis,Heatherfort,False,False,25903.82,26339.64,11d366be-d7da-44aa-9de0-a79f04d31faf,checking,checking,UHDW49190586518506,28509.26,2024-05-03T14:13:38.679915,81dad03b-1d9c-4462-a68d-0dc4b5ef9e05,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-05,2020-03-02T20:32:08.390870,False,,18,948.0177777777776,492.7844142344787,1494.39,9,9,17,25.63647058823529,Padilla-Lewis,Heatherfort
cc67ce02-f1eb-4737-94e3-7285eec14141,2025-01-22T00:03:56.093737,1174.31,payment,Benson-Rodriguez,Ruizmouth,False,False,25963.91,27138.22,11d366be-d7da-44aa-9de0-a79f04d31faf,checking,checking,UHDW49190586518506,28509.26,2024-05-03T14:13:38.679915,81dad03b-1d9c-4462-a68d-0dc4b5ef9e05,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-05,2020-03-02T20:32:08.390870,False,,18,948.0177777777776,492.7844142344787,1494.39,9,9,17,51.27294117647058,Padilla-Lewis,Heatherfort
3dc983b9-1bd5-4a50-8537-9e2d72fadc16,2025-01-22T00:04:48.137113,1174.31,payment,Benson-Rodriguez,Ruizmouth,False,False,25963.91,27138.22,11d366be-d7da-44aa-9de0-a79f04d31faf,checking,checking,UHDW49190586518506,28509.26,2024-05-03T14:13:38.679915,81dad03b-1d9c-4462-a68d-0dc4b5ef9e05,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-05,2020-03-02T20:32:08.390870,False,,18,948.0177777777776,492.7844142344787,1494.39,9,9,17,120.35,Padilla-Lewis,Heatherfort
675bc80d-ab78-4324-95a0-5e06925d095e,2025-02-06T00:49:41.956250,1415.8,purchase,Pham-Gregory,New Noah,True,False,26339.64,24923.84,11d366be-d7da-44aa-9de0-a79f04d31faf,checking,checking,UHDW49190586518506,28509.26,2024-05-03T14:13:38.679915,81dad03b-1d9c-4462-a68d-0dc4b5ef9e05,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-05,2020-03-02T20:32:08.390870,False,,18,948.0177777777776,492.7844142344787,1494.39,9,9,17,189.42705882352936,Padilla-Lewis,Heatherfort
628776b2-eb70-4eb4-ae9a-3a346c096e28,2025-02-06T00:51:11.247380,1415.8,purchase,Pham-Gregory,New Noah,True,False,26339.64,24923.84,11d366be-d7da-44aa-9de0-a79f04d31faf,checking,checking,UHDW49190586518506,28509.26,2024-05-03T14:13:38.679915,81dad03b-1d9c-4462-a68d-0dc4b5ef9e05,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-05,2020-03-02T20:32:08.390870,False,,18,948.0177777777776,492.7844142344787,1494.39,9,9,17,272.70941176470586,Padilla-Lewis,Heatherfort
b05598a0-1e91-46d9-9e06-1a74c5619aab,2025-03-01T23:08:51.931704,1494.39,withdrawal,Williams Group,Brownfort,False,False,27398.21,25903.82,11d366be-d7da-44aa-9de0-a79f04d31faf,checking,checking,UHDW49190586518506,28509.26,2024-05-03T14:13:38.679915,81dad03b-1d9c-4462-a68d-0dc4b5ef9e05,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-05,2020-03-02T20:32:08.390870,False,,18,948.0177777777776,492.7844142344787,1494.39,9,9,17,355.9917647058824,Padilla-Lewis,Heatherfort
